id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
12573,2023-10-12,Teterboro,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): teterboro, nj / unmanned aircraft systems (UAS) sighting/1641e/teterboro airport traffic control tower (ATCT) advised, bombardier glex, teb-mke, reported black unmanned aircraft systems (UAS) at unkn altitude while sw bound at 1,500 feet 2.5 W teb.No evasive action taken.Teterboro airport pd notified.",2023-10-12T00:00:00Z,40.8506,-74.0601,1500,medium
12574,2023-10-12,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1805e/new york terminal radar approach control (TRACON) advised, mooney m20t, reported a red unmanned aircraft systems (UAS) at the 12 of the clock position while sw bound at 4,000 feet 5 sw jfk.No evasive action taken.New york pd aviation unit notified.",2023-10-12T00:00:00Z,40.6413,-73.7781,4000,medium
12575,2023-10-12,Ogden,Utah,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): ogden, ut / unmanned aircraft systems (UAS) sighting/2010m/salt lake city terminal radar approach control (TRACON) advised, b739, pdx-slc, reported a blue-white unmanned aircraft systems (UAS) 50 feet above the 10 of the clock position while sse bound at 9,800 feet 8 S hif.No evasive action taken. Salt lake city airport (ARPT) pd notified.",2023-10-12T00:00:00Z,41.2065,-111.9711,9800,medium
12576,2023-10-12,Dallas-fort worth,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): dallas-fort worth, tx / unmanned aircraft systems (UAS) sighting/2137c/dfw airport traffic control tower (ATCT) advised, beech b190, lbb-dfw, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while se bound at 1,100 feet 3 northwest (NW) maverick very high frequency omnidirectional range (VOR).No evasive action taken.Dfw dps notified.",2023-10-12T00:00:00Z,32.8998,-97.0403,1100,medium
12577,2023-10-13,Louisville,Kentucky,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): louisville, ky / unmanned aircraft systems (UAS) sighting/0940e/brown field airport traffic control tower (ATCT) advised, cessna c172, reported a unmanned aircraft systems (UAS) from below while ene bound at 1,500 feet 2 E lou.No evasive action taken.Oldham county sheriff notified.",2023-10-13T00:00:00Z,38.1886,-85.6666,1500,medium
12578,2023-10-13,Wilmington,Delaware,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): wilmington, de / unmanned aircraft systems (UAS) sighting/1246e/wilmington airport traffic control tower (ATCT) advised, gulfstream glf6, reported a unmanned aircraft systems (UAS) 500 feet below aircraft (ACFT) while N bound at 2,000 feet 4 se ilg.No evasive action taken.Delaware st pd notified.",2023-10-13T00:00:00Z,39.6786,-75.6064,1500,medium
12579,2023-10-13,Salt lake city,Utah,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): salt lake city, ut / unmanned aircraft systems (UAS) sighting/1358m/salt lake city airport traffic control tower (ATCT) advised, e75l, sun-slc, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while S bound at 6,000 feet 3 N wasatch very high frequency omnidirectional range (VOR).No evasive action taken.No leo notification provided.",2023-10-13T00:00:00Z,40.77,-111.9388,6000,medium
12580,2023-10-13,San antonio,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san antonio, tx / unmanned aircraft systems (UAS) sighting/1625c/san antonio airport traffic control tower (ATCT) advised, cessna c560, sat-dzb, reported a blue unmanned aircraft systems (UAS) from the 3 of the clock position while no earlier (NE) bound at 3,500 feet 4 sw sat.No evasive action taken. San antonio city pd notified.",2023-10-13T00:00:00Z,29.5333,-98.4695,3500,medium
12581,2023-10-14,New orleans,Louisiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new orleans, la / unmanned aircraft systems (UAS) sighting/1110c/new orleans airport traffic control tower (ATCT) advised, beechcraft be58, reported a black unmanned aircraft systems (UAS) from the 12 of the clock position while northwest (NW) bound at 2,600 feet 3 se harvey very high frequency omnidirectional range (VOR) (HRV).No evasive action taken.Plaquemine parish sheriff notified.",2023-10-14T00:00:00Z,29.9945,-90.2583,2600,medium
12582,2023-10-14,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1357p/las vegas terminal radar approach control (TRACON) advised, learjet 45, reported a blue unmanned aircraft systems (UAS) at the 10 of the clock position while no earlier (NE) bound at 13,000 feet 13 E las.No evasive action taken.Las vegas pd notified.",2023-10-14T13:57:00Z,36.084,-115.1506,13000,medium
12583,2023-10-14,Longview,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): longview, transmitter (TX) / unmanned aircraft systems (UAS) sighting/1630c/longview airport traffic control tower (ATCT) advised, cessna c152, ggg-ggg, reported a white unmanned aircraft systems (UAS) at 2,000 feet 5 W ggg.No evasive action taken.No leo notified.",2023-10-14T00:00:00Z,32.3809,-94.7081,2000,medium
12584,2023-10-14,Hayward,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): hayward, ca / unmanned aircraft systems (UAS) sighting/2008e/hayward federal contract tower (FCT) advised, cessna c152, reported a orange unmanned aircraft systems (UAS) from the 3 of the clock position while E bound at 600 feet vcnty hwd.No evasive action taken.Hayward pd notified.",2023-10-14T00:00:00Z,37.6688,-122.1165,600,medium
12585,2023-10-15,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1108e/fort lauderdale airport traffic control tower (ATCT) advised, b38m, fll-msy, reported a white unmanned aircraft systems (UAS) 100 feet from the aircraft (ACFT) while W bound at 1,900 feet 3 E fll.No evasive action taken.Broward county sheriff's office notified.",2023-10-15T00:00:00Z,26.0725,-80.1425,1900,low
12586,2023-10-15,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1108e/fort lauderdale airport traffic control tower (ATCT) advised, b38m, fll-msy, reported a unmanned aircraft systems (UAS) from the left side while W bound at 1,900 feet 3 W fort lauderdale.No evasive action taken.Broward county pd notified.",2023-10-15T00:00:00Z,26.0725,-80.1425,1900,medium
12587,2023-10-15,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/0822p/los angeles airport traffic control tower (ATCT) advised, a21n, mco-lax, reported a silver quadcopter unmanned aircraft systems (UAS) off the left side at 500 feet while wsw bound.75 ene lax.No evasive action taken.Law enforcement notified.",2023-10-15T00:00:00Z,33.9416,-118.4085,500,medium
12588,2023-10-15,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1257e/fort lauderdale airport traffic control tower (ATCT) advised, a320, fll-avl, reported a white unmanned aircraft systems (UAS) at same altitude from the 9 of the clock position while W bound at 1,500 feet 5 W fll.No evasive action taken.Broward county sheriff's office notified.",2023-10-15T00:00:00Z,26.0725,-80.1525,1500,low
12589,2023-10-15,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, central office (CO) / unmanned aircraft systems (UAS) sighting/1356m/denver terminal radar approach control (TRACON) advised, b789, tokyo, japan (RJAA)-den, reported a silver unmanned aircraft systems (UAS) 700 feet below the 11 of the clock position while S bound at 10,700 feet 6 ssw den.No evasive action taken. Dia police department (DEPT) notified.",2023-10-15T00:00:00Z,39.8561,-104.6737,10000,medium
12590,2023-10-15,El monte,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): el monte, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1328p/el monte airport traffic control tower (ATCT) advised, experimental van's rv7, lgb-ccr, reported a black unmanned aircraft systems (UAS) at same altitude from the 3 of the clock position while nnw bound at fl260, 3 sse emt.No evasive action taken.Local leo helo notified.",2023-10-15T00:00:00Z,34.0833,-118.0333,2600,medium
12591,2023-10-15,Lafayette,Louisiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): lafayette, la / laser incident/1720c/lafayette airport traffic control tower (ATCT) reported, cessna c25b, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while no earlier (NE) bound at 1,200 feet 2 sw lft.No evasive action taken.Lafayette sheriff office notified.",2023-10-15T00:00:00Z,30.2042,-92.0298,1200,low
12592,2023-10-15,Teterboro,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): teterboro, nj / unmanned aircraft systems (UAS) sighting/1924e/teterboro airport traffic control tower (ATCT) advised, gulfstream aerospace glf5, oxc-teb, reported a unmanned aircraft systems (UAS) from the 2 of the clock position while no earlier (NE) bound at 1,500 feet 6 wsw teb.No evasive action taken.Newark pd notified.",2023-10-15T00:00:00Z,40.8583,-74.0625,1500,medium
12593,2023-10-16,Albuquerque,New mexico,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): albuquerque, nautical mile (NM) / unmanned aircraft systems (UAS) sighting/0934m/albuquerque terminal radar approach control facility (TRACON) advised, c30j, reported a black unmanned aircraft systems (UAS) from the 9 of the clock position while ese bound at 13,500 feet 40 ese abq.No evasive action taken.New mexico state pd notified.",2023-10-16T00:00:00Z,35.0844,-106.6504,13500,medium
12594,2023-10-16,Sacramento,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): sacramento, ca / unmanned aircraft systems (UAS) sighting/1355p/mather fct advised, cessna c152, reported a unmanned aircraft systems (UAS) from the 3'oclock position while no earlier (NE) bound at 1,000 feet 1 me mhr.No injuries reported. Sac county sheriff notified.",2023-10-16T13:55:00Z,38.5358,-121.2984,1000,low
12595,2023-10-17,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/0905e/new york terminal radar approach control (TRACON) advised, a21n, jfk-den, reported a unmanned aircraft systems (UAS) from the 10 of the clock position while sw bound at 1,500 feet.5 no earlier (NE) canarsie very high frequency omnidirectional range (VOR) (CRI).No evasive action taken.New york pd notified.",2023-10-17T00:00:00Z,40.6413,-73.7781,1500,medium
12596,2023-10-17,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1106e/fort lauderdale airport traffic control tower (ATCT) advised, a321, atl-fll, reported a white unmanned aircraft systems (UAS) from their 3 of the clock position while W bound at 6,000 feet vcnty fll.No evasive action taken.Broward county sheriff's office notified.",2023-10-17T00:00:00Z,26.0725,-80.1525,6000,low
12597,2023-10-17,Savannah,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): savannah, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1050e/jacksonville air route traffic control center (ARTCC) advised, a319, clt-dab, reported a silver / black unmanned aircraft systems (UAS) at the 9 of the clock position while northwest (NW) bound at fl218 70 no earlier (NE) sav.No evasive action taken.St. george pd notified.",2023-10-17T00:00:00Z,32.0808,-81.997,21800,medium
12598,2023-10-18,Tallahassee,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): tallahassee, flight level (FL) / unmanned aircraft systems (UAS) sighting/1020e/jacksonville artcc advised, piper pa32, apf-tlh, reported a white and gray unmanned aircraft systems (UAS) 400 feet below aircraft (ACFT) while northwest (NW) bound at 8,500 feet 21.3 N perry-foley aprt.No evasive action taken.Taylor county sheriffs office notified.",2023-10-18T00:00:00Z,30.3983,-84.3228,8100,medium
12599,2023-10-18,Indianapolis,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): indianapolis, in / unmanned aircraft systems (UAS) sighting/1044c/indianapolis airport traffic control tower (ATCT) advised, diamond da40, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while se bound at 3,500 feet 10 northwest (NW) brickyard very high frequency omnidirectional range (VOR).No evasive action taken.Hendricks county sheriff notified.",2023-10-18T00:00:00Z,39.7173,-86.2982,3500,medium
12600,2023-10-18,Columbus,Ohio,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): columbus, oh / unmanned aircraft systems (UAS) sighting/1245e/columbus airport traffic control tower (ATCT) advised, a21n, lax-cmh, reported a unmanned aircraft systems (UAS) 1,000 feet below aircraft (ACFT) while N bound at 5,000 feet 5.7 S columbus.No evasive action taken.Law enforcement was not notified.",2023-10-18T00:00:00Z,39.9988,-82.8914,4000,medium
